Area,Main means of travel to work,Age group,Sex,Year,Value,Flags
"Te Hapara South","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",15,
"Te Hapara South","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",18,
"Te Hapara South","Train","Total people - age group","Total people - sex","2018",0,
"Te Hapara South","Bicycle","Total people - age group","Total people - sex","2018",0,
"Mangapapa East","Work at home","Total people - age group","Total people - sex","2018",60,
"Mangapapa East","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",135,
"Mangapapa East","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",18,
"Mangapapa East","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",6,
"Mangapapa East","Train","Total people - age group","Total people - sex","2018",0,
"Mangapapa East","Bicycle","Total people - age group","Total people - sex","2018",6,
"Mangapapa South","Work at home","Total people - age group","Total people - sex","2018",87,
"Mangapapa South","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",39,
"Mangapapa South","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",12,
"Mangapapa South","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",6,
"Mangapapa South","Train","Total people - age group","Total people - sex","2018",0,
"Mangapapa South","Bicycle","Total people - age group","Total people - sex","2018",0,
"Te Hapara East","Work at home","Total people - age group","Total people - sex","2018",84,
"Te Hapara East","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",219,
"Te Hapara East","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",51,
"Te Hapara East","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",12,
"Te Hapara East","Train","Total people - age group","Total people - sex","2018",0,
"Te Hapara East","Bicycle","Total people - age group","Total people - sex","2018",18,
"Centennial Crescent","Work at home","Total people - age group","Total people - sex","2018",54,
"Centennial Crescent","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",141,
"Centennial Crescent","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",24,
"Centennial Crescent","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",3,
"Centennial Crescent","Train","Total people - age group","Total people - sex","2018",0,
"Centennial Crescent","Bicycle","Total people - age group","Total people - sex","2018",3,
"Whataupoko East","Work at home","Total people - age group","Total people - sex","2018",105,
"Whataupoko East","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",66,
"Whataupoko East","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",39,
"Whataupoko East","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",27,
"Whataupoko East","Train","Total people - age group","Total people - sex","2018",0,
"Whataupoko East","Bicycle","Total people - age group","Total people - sex","2018",6,
"Whataupoko West","Work at home","Total people - age group","Total people - sex","2018",108,
"Whataupoko West","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",519,
"Whataupoko West","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",60,
"Whataupoko West","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",36,
"Whataupoko West","Train","Total people - age group","Total people - sex","2018",3,
"Whataupoko West","Bicycle","Total people - age group","Total people - sex","2018",33,
"Gisborne Central","Work at home","Total people - age group","Total people - sex","2018",18,
"Gisborne Central","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",2937,
"Gisborne Central","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",552,
"Gisborne Central","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",219,
"Gisborne Central","Train","Total people - age group","Total people - sex","2018",0,
"Gisborne Central","Bicycle","Total people - age group","Total people - sex","2018",144,
"Kaiti North","Work at home","Total people - age group","Total people - sex","2018",144,
"Kaiti North","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",204,
"Kaiti North","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",18,
"Kaiti North","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",18,
"Kaiti North","Train","Total people - age group","Total people - sex","2018",0,
"Kaiti North","Bicycle","Total people - age group","Total people - sex","2018",9,
"Kaiti South","Work at home","Total people - age group","Total people - sex","2018",96,
"Kaiti South","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",240,
"Kaiti South","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",45,
"Kaiti South","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",24,
"Kaiti South","Train","Total people - age group","Total people - sex","2018",0,
"Kaiti South","Bicycle","Total people - age group","Total people - sex","2018",3,
"Outer Kaiti","Work at home","Total people - age group","Total people - sex","2018",78,
"Outer Kaiti","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",33,
"Outer Kaiti","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",3,
"Outer Kaiti","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",9,
"Outer Kaiti","Train","Total people - age group","Total people - sex","2018",0,
"Outer Kaiti","Bicycle","Total people - age group","Total people - sex","2018",3,
"Tamarau","Work at home","Total people - age group","Total people - sex","2018",90,
"Tamarau","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",57,
"Tamarau","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",36,
"Tamarau","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",36,
"Tamarau","Train","Total people - age group","Total people - sex","2018",0,
"Tamarau","Bicycle","Total people - age group","Total people - sex","2018",0,
"Wainui-Okitu","Work at home","Total people - age group","Total people - sex","2018",147,
"Wainui-Okitu","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",78,
"Wainui-Okitu","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",27,
"Wainui-Okitu","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",9,
"Wainui-Okitu","Train","Total people - age group","Total people - sex","2018",0,
"Wainui-Okitu","Bicycle","Total people - age group","Total people - sex","2018",6,
"Maungataniwha-Raupunga","Work at home","Total people - age group","Total people - sex","2018",165,
"Maungataniwha-Raupunga","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",99,
"Maungataniwha-Raupunga","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",18,
"Maungataniwha-Raupunga","Passenger in a car, truck, van or company bus","Total people - age group","Total people - sex","2018",30,
"Maungataniwha-Raupunga","Train","Total people - age group","Total people - sex","2018",0,
"Maungataniwha-Raupunga","Bicycle","Total people - age group","Total people - sex","2018",0,
"Inland water Lake Waikaremoana","Work at home","Total people - age group","Total people - sex","2018",,c
"Inland water Lake Waikaremoana","Drive a private car, truck or van","Total people - age group","Total people - sex","2018",,c
"Inland water Lake Waikaremoana","Drive a company car, truck or van","Total people - age group","Total people - sex","2018",,c
